station_id,dow,month,pred_rides,tier
40350,6,2,1330.1,Quiet
40350,6,3,1801.6,Quiet
40350,6,4,1485.5,Quiet
40350,6,5,902.0,Quiet
40350,6,6,852.5,Quiet
40350,6,7,878.6,Quiet
40350,6,8,847.3,Quiet
40350,6,9,2185.5,Quiet
40350,6,10,2062.9,Quiet
40350,6,11,1696.9,Quiet
40350,6,12,1411.4,Quiet
40360,0,1,724.3,Quiet
40360,0,2,926.2,Quiet
40360,0,3,964.4,Quiet
40360,0,4,1034.0,Quiet
40360,0,5,1125.0,Quiet
40360,0,6,1251.0,Quiet
40360,0,7,1215.0,Quiet
40360,0,8,1263.2,Quiet
40360,0,9,1260.4,Quiet
40360,0,10,1519.1,Quiet
40360,0,11,1141.2,Quiet
40360,0,12,1116.3,Quiet
40360,1,1,1316.5,Moderate
40360,1,2,1501.8,Moderate
40360,1,3,1527.9,Quiet
40360,1,4,1597.6,Moderate
40360,1,5,1660.1,Moderate
40360,1,6,1714.7,Quiet
40360,1,7,1701.7,Quiet
40360,1,8,1747.1,Quiet
40360,1,9,1827.7,Quiet
40360,1,10,1874.1,Quiet
40360,1,11,1804.5,Moderate
40360,1,12,1722.2,Quiet
40360,2,1,1566.8,Busy
40360,2,2,1798.1,Busy
40360,2,3,1854.3,Moderate
40360,2,4,1932.3,Busy
40360,2,5,2004.0,Busy
40360,2,6,2061.6,Busy
40360,2,7,2045.6,Busy
40360,2,8,2093.9,Busy
40360,2,9,2208.0,Busy
40360,2,10,2241.6,Busy
40360,2,11,2165.8,Busy
40360,2,12,2085.6,Busy
40360,3,1,1631.6,Busy
40360,3,2,1821.7,Busy
40360,3,3,1879.9,Busy
40360,3,4,1958.3,Busy
40360,3,5,2030.0,Busy
40360,3,6,2087.6,Busy
40360,3,7,2071.6,Busy
40360,3,8,2118.8,Busy
40360,3,9,2245.8,Busy
40360,3,10,2279.4,Busy
40360,3,11,2203.6,Busy
40360,3,12,2118.2,Busy
40360,4,1,1650.8,Busy
40360,4,2,1812.1,Busy
40360,4,3,1883.2,Busy
40360,4,4,1961.6,Busy
40360,4,5,2043.0,Busy
40360,4,6,2116.0,Busy
40360,4,7,2101.4,Busy
40360,4,8,2140.3,Busy
40360,4,9,2267.5,Busy
40360,4,10,2299.5,Busy
40360,4,11,2198.5,Busy
40360,4,12,2114.1,Busy
40360,5,1,1379.0,Moderate
40360,5,2,1605.4,Moderate
40360,5,3,1638.9,Moderate
40360,5,4,1756.2,Moderate
40360,5,5,1837.7,Moderate
40360,5,6,1944.6,Moderate
40360,5,7,1930.0,Moderate
40360,5,8,1969.9,Moderate
40360,5,9,2074.7,Moderate
40360,5,10,2091.2,Moderate
40360,5,11,1937.5,Moderate
40360,5,12,1874.2,Moderate
40360,6,1,1215.5,Quiet
40360,6,2,1394.6,Quiet
40360,6,3,2451.5,Busy
40360,6,4,1534.3,Quiet
40360,6,5,1627.4,Quiet
40360,6,6,1848.7,Moderate
40360,6,7,1903.1,Moderate
40360,6,8,1864.0,Moderate
40360,6,9,1962.2,Moderate
40360,6,10,1885.2,Moderate
40360,6,11,1713.0,Quiet
40360,6,12,1786.2,Moderate
40370,0,1,2142.1,Quiet
40370,0,2,2679.5,Quiet
40370,0,3,2762.0,Quiet
40370,0,4,2916.9,Quiet
40370,0,5,3465.3,Quiet
40370,0,6,4109.0,Quiet
40370,0,7,4126.4,Quiet
40370,0,8,4227.2,Quiet
40370,0,9,4061.3,Quiet
40370,0,10,4770.8,Quiet
40370,0,11,3634.7,Quiet
40370,0,12,3816.3,Quiet
40370,1,1,4284.7,Moderate
40370,1,2,5029.6,Moderate
40370,1,3,5403.3,Moderate
40370,1,4,5595.6,Moderate
40370,1,5,5703.5,Moderate
40370,1,6,6176.2,Moderate
40370,1,7,6193.2,Moderate
40370,1,8,6246.7,Moderate
40370,1,9,6099.4,Moderate
40370,1,10,6464.9,Moderate
40370,1,11,6230.7,Moderate
40370,1,12,6608.0,Moderate
40370,2,1,4892.2,Busy
40370,2,2,5643.5,Busy
40370,2,3,6256.3,Busy
40370,2,4,6666.8,Busy
40370,2,5,6838.5,Busy
40370,2,6,7221.1,Busy
40370,2,7,7235.0,Busy
40370,2,8,7260.0,Busy
40370,2,9,7141.0,Busy
40370,2,10,7534.4,Busy
40370,2,11,7233.6,Busy
40370,2,12,7364.5,Busy
40370,3,1,5107.6,Busy
40370,3,2,5620.1,Busy
40370,3,3,6250.6,Busy
40370,3,4,6661.6,Busy
40370,3,5,6846.9,Busy
40370,3,6,7229.5,Busy
40370,3,7,7247.6,Busy
40370,3,8,7242.3,Busy
40370,3,9,7151.5,Busy
40370,3,10,7524.0,Busy
40370,3,11,7215.8,Busy
40370,3,12,7374.1,Busy
40370,4,1,5155.6,Busy
40370,4,2,5629.9,Busy
40370,4,3,6261.2,Busy
40370,4,4,6672.1,Busy
40370,4,5,6857.5,Busy
40370,4,6,7240.1,Busy
40370,4,7,7238.5,Busy
40370,4,8,7205.0,Busy
40370,4,9,7163.5,Busy
40370,4,10,7526.3,Busy
40370,4,11,7218.2,Busy
40370,4,12,7389.2,Busy
40370,5,1,4164.1,Moderate
40370,5,2,4827.3,Moderate
40370,5,3,5434.9,Moderate
40370,5,4,5846.7,Moderate
40370,5,5,6118.4,Moderate
40370,5,6,6585.4,Moderate
40370,5,7,6624.5,Moderate
40370,5,8,6591.0,Moderate
40370,5,9,6478.2,Moderate
40370,5,10,6791.0,Moderate
40370,5,11,6588.3,Moderate
40370,5,12,6571.9,Moderate
40370,6,1,2848.0,Quiet
40370,6,2,3125.4,Quiet
40370,6,3,4124.9,Quiet
40370,6,4,4191.1,Quiet
40370,6,5,4385.3,Quiet
40370,6,6,5010.0,Quiet
40370,6,7,5050.6,Quiet
40370,6,8,5147.1,Quiet
40370,6,9,5015.4,Quiet
40370,6,10,5238.5,Quiet
40370,6,11,4911.9,Quiet
40370,6,12,5420.4,Quiet
40380,0,1,2265.6,Quiet
40380,0,2,2660.5,Quiet
40380,0,3,2940.2,Quiet
40380,0,4,2970.6,Quiet
40380,0,5,3405.9,Quiet
40380,0,6,4097.5,Quiet
40380,0,7,4090.5,Quiet
40380,0,8,4371.8,Quiet
40380,0,9,4384.1,Quiet
40380,0,10,5905.2,Quiet
40380,0,11,3856.4,Quiet
40380,0,12,3911.8,Quiet
40380,1,1,5252.9,Moderate
40380,1,2,5851.8,Moderate
40380,1,3,6589.5,Moderate
40380,1,4,6835.5,Moderate
40380,1,5,7149.7,Moderate
40380,1,6,7543.2,Moderate
40380,1,7,7521.4,Moderate
40380,1,8,7717.4,Moderate
40380,1,9,7913.9,Moderate
40380,1,10,8752.6,Moderate
40380,1,11,8192.0,Moderate
40380,1,12,7741.0,Moderate
40380,2,1,6395.1,Busy
40380,2,2,7302.5,Busy
40380,2,3,8081.7,Busy
40380,2,4,8523.3,Busy
40380,2,5,8869.9,Busy
40380,2,6,9262.4,Busy
40380,2,7,9228.0,Busy
40380,2,8,9317.4,Busy
40380,2,9,9670.7,Busy
40380,2,10,10507.2,Busy
40380,2,11,9796.4,Busy
40380,2,12,9097.1,Busy
40380,3,1,6705.0,Busy
40380,3,2,7324.0,Busy
40380,3,3,8119.0,Busy
40380,3,4,8577.3,Busy
40380,3,5,8959.7,Busy
40380,3,6,9381.8,Busy
40380,3,7,9362.5,Busy
40380,3,8,9383.1,Busy
40380,3,9,9831.3,Busy
40380,3,10,10592.0,Busy
40380,3,11,9907.8,Busy
40380,3,12,9259.3,Busy
40380,4,1,6714.6,Busy
40380,4,2,7327.9,Busy
40380,4,3,8141.5,Busy
40380,4,4,8599.8,Busy
40380,4,5,8952.5,Busy
40380,4,6,9386.0,Busy
40380,4,7,9330.1,Busy
40380,4,8,9371.7,Busy
40380,4,9,9849.8,Busy
40380,4,10,10610.4,Busy
40380,4,11,9928.3,Busy
40380,4,12,9301.9,Busy
40380,5,1,4873.0,Moderate
40380,5,2,5380.5,Moderate
40380,5,3,6285.2,Moderate
40380,5,4,6660.5,Moderate
40380,5,5,7092.8,Moderate
40380,5,6,7636.6,Moderate
40380,5,7,7627.1,Moderate
40380,5,8,7749.5,Moderate
40380,5,9,7985.6,Moderate
40380,5,10,8426.5,Moderate
40380,5,11,7672.7,Moderate
40380,5,12,7426.5,Moderate
40380,6,1,2739.5,Quiet
40380,6,2,3061.8,Quiet
40380,6,3,5426.1,Quiet
40380,6,4,3954.5,Quiet
40380,6,5,4115.8,Quiet
40380,6,6,4768.1,Quiet
40380,6,7,4871.1,Quiet
40380,6,8,5101.5,Quiet
40380,6,9,5245.3,Quiet
40380,6,10,5651.9,Quiet
40380,6,11,4742.3,Quiet
40380,6,12,5111.4,Quiet
40390,0,1,390.0,Quiet
40390,0,2,472.9,Quiet
40390,0,3,501.0,Quiet
40390,0,4,520.6,Quiet
40390,0,5,528.5,Quiet
40390,0,6,600.2,Quiet
40390,0,7,566.4,Quiet
40390,0,8,556.1,Quiet
40390,0,9,547.5,Quiet
40390,0,10,579.3,Quiet
40390,0,11,529.5,Quiet
40390,0,12,514.3,Quiet
40390,1,1,992.4,Moderate
40390,1,2,1083.8,Moderate
40390,1,3,1097.3,Moderate
40390,1,4,1113.3,Moderate
40390,1,5,1117.5,Moderate
40390,1,6,1137.3,Moderate
40390,1,7,1111.9,Moderate
40390,1,8,1101.7,Moderate
40390,1,9,1110.8,Moderate
40390,1,10,1151.8,Moderate
40390,1,11,1137.8,Moderate
40390,1,12,1122.7,Moderate
40390,2,1,1079.9,Busy
40390,2,2,1172.3,Busy
40390,2,3,1185.8,Busy
40390,2,4,1210.1,Busy
40390,2,5,1214.3,Busy
40390,2,6,1237.1,Busy
40390,2,7,1208.8,Busy
40390,2,8,1198.5,Busy
40390,2,9,1220.8,Busy
40390,2,10,1261.2,Busy
40390,2,11,1243.6,Busy
40390,2,12,1216.4,Busy
40390,3,1,1128.2,Busy
40390,3,2,1183.9,Busy
40390,3,3,1201.4,Busy
40390,3,4,1226.1,Busy
40390,3,5,1230.2,Busy
40390,3,6,1253.0,Busy
40390,3,7,1224.7,Busy
40390,3,8,1211.2,Busy
40390,3,9,1236.1,Busy
40390,3,10,1276.4,Busy
40390,3,11,1258.9,Busy
40390,3,12,1230.4,Busy
40390,4,1,1118.8,Busy
40390,4,2,1169.9,Busy
40390,4,3,1194.4,Busy
40390,4,4,1219.1,Busy
40390,4,5,1223.3,Busy
40390,4,6,1246.0,Busy
40390,4,7,1219.2,Busy
40390,4,8,1205.7,Busy
40390,4,9,1230.5,Busy
40390,4,10,1269.2,Busy
40390,4,11,1251.7,Busy
40390,4,12,1222.5,Busy
40390,5,1,991.7,Moderate
40390,5,2,1066.6,Moderate
40390,5,3,1104.9,Moderate
40390,5,4,1129.0,Moderate
40390,5,5,1139.8,Moderate
40390,5,6,1170.9,Moderate
40390,5,7,1144.1,Moderate
40390,5,8,1130.6,Moderate
40390,5,9,1148.1,Moderate
40390,5,10,1183.6,Moderate
40390,5,11,1153.3,Moderate
40390,5,12,1108.5,Moderate
40390,6,1,542.9,Quiet
40390,6,2,585.8,Quiet
40390,6,3,744.3,Quiet
40390,6,4,674.7,Quiet
40390,6,5,703.9,Quiet
40390,6,6,750.7,Quiet
40390,6,7,724.5,Quiet
40390,6,8,711.0,Quiet
40390,6,9,699.5,Quiet
40390,6,10,713.8,Quiet
40390,6,11,670.7,Quiet
40390,6,12,663.4,Quiet
40400,0,1,148.3,Quiet
40400,0,2,220.8,Quiet
40400,0,3,223.4,Quiet
40400,0,4,223.5,Quiet
40400,0,5,254.6,Quiet
40400,0,6,256.9,Quiet
40400,0,7,235.8,Quiet
40400,0,8,233.0,Quiet
40400,0,9,267.9,Quiet
40400,0,10,341.5,Quiet
40400,0,11,255.5,Quiet
40400,0,12,212.7,Quiet
40400,1,1,395.9,Moderate
40400,1,2,462.2,Moderate
40400,1,3,462.5,Moderate
40400,1,4,451.5,Moderate
40400,1,5,463.8,Moderate
40400,1,6,462.1,Moderate
40400,1,7,435.5,Moderate
40400,1,8,432.7,Moderate
40400,1,9,474.2,Moderate
40400,1,10,522.5,Moderate
40400,1,11,501.9,Moderate
40400,1,12,465.0,Moderate
40400,2,1,437.2,Busy
40400,2,2,494.9,Busy
40400,2,3,495.2,Busy
40400,2,4,484.2,Moderate
40400,2,5,496.5,Moderate
40400,2,6,494.8,Moderate
40400,2,7,468.1,Moderate
40400,2,8,465.4,Moderate
40400,2,9,516.8,Moderate
40400,2,10,568.7,Moderate
40400,2,11,544.6,Moderate
40400,2,12,494.6,Busy
40400,3,1,469.4,Busy
40400,3,2,499.0,Busy
40400,3,3,499.3,Busy
40400,3,4,496.1,Busy
40400,3,5,508.5,Busy
40400,3,6,506.8,Busy
40400,3,7,480.1,Busy
40400,3,8,478.2,Busy
40400,3,9,535.2,Busy
40400,3,10,585.9,Busy
40400,3,11,563.1,Busy
40400,3,12,501.8,Busy
40400,4,1,472.2,Busy
40400,4,2,500.2,Busy
40400,4,3,501.2,Busy
40400,4,4,498.1,Busy
40400,4,5,510.4,Busy
40400,4,6,508.7,Busy
40400,4,7,482.1,Busy
40400,4,8,480.1,Busy
40400,4,9,537.2,Busy
40400,4,10,587.8,Busy
40400,4,11,565.0,Busy
40400,4,12,503.8,Busy
40400,5,1,414.2,Moderate
40400,5,2,483.6,Moderate
40400,5,3,484.6,Moderate
40400,5,4,491.6,Busy
40400,5,5,510.5,Busy
40400,5,6,510.3,Busy
40400,5,7,483.7,Busy
40400,5,8,481.7,Busy
40400,5,9,538.8,Busy
40400,5,10,588.0,Busy
40400,5,11,550.9,Busy
40400,5,12,482.5,Moderate
40400,6,1,279.3,Quiet
40400,6,2,334.1,Quiet
40400,6,3,396.2,Quiet
40400,6,4,357.7,Quiet
40400,6,5,384.0,Quiet
40400,6,6,395.4,Quiet
40400,6,7,368.8,Quiet
40400,6,8,366.8,Quiet
40400,6,9,402.3,Quiet
40400,6,10,438.9,Quiet
40400,6,11,401.7,Quiet
40400,6,12,356.8,Quiet
40420,0,1,294.4,Quiet
40420,0,2,397.8,Quiet
40420,0,3,416.1,Quiet
40420,0,4,446.7,Quiet
40420,0,5,474.4,Quiet
40420,0,6,533.0,Quiet
40420,0,7,544.8,Quiet
40420,0,8,561.5,Quiet
40420,0,9,547.3,Quiet
40420,0,10,601.8,Quiet
40420,0,11,503.0,Quiet
40420,0,12,472.9,Quiet
40420,1,1,591.9,Moderate
40420,1,2,679.9,Moderate
40420,1,3,698.2,Moderate
40420,1,4,728.8,Moderate
40420,1,5,748.0,Moderate
40420,1,6,793.3,Moderate
40420,1,7,802.3,Moderate
40420,1,8,819.0,Moderate
40420,1,9,819.9,Moderate
40420,1,10,850.7,Moderate
40420,1,11,818.3,Moderate
40420,1,12,788.2,Moderate
40420,2,1,632.8,Busy
40420,2,2,708.3,Moderate
40420,2,3,726.6,Moderate
40420,2,4,765.5,Moderate
40420,2,5,784.7,Moderate
40420,2,6,830.1,Moderate
40420,2,7,839.0,Moderate
40420,2,8,855.7,Moderate
40420,2,9,865.5,Moderate
40420,2,10,891.7,Moderate
40420,2,11,865.1,Moderate
40420,2,12,822.9,Busy
40420,3,1,658.4,Busy
40420,3,2,715.6,Busy
40420,3,3,733.9,Busy
40420,3,4,773.3,Busy
40420,3,5,792.5,Busy
40420,3,6,837.8,Busy
40420,3,7,846.8,Busy
40420,3,8,864.3,Busy
40420,3,9,878.5,Busy
40420,3,10,902.4,Busy
40420,3,11,875.8,Busy
40420,3,12,828.3,Busy
40420,4,1,659.5,Busy
40420,4,2,715.1,Busy
40420,4,3,734.1,Busy
40420,4,4,773.5,Busy
40420,4,5,792.7,Busy
40420,4,6,838.0,Busy
40420,4,7,848.4,Busy
40420,4,8,866.0,Busy
40420,4,9,880.1,Busy
40420,4,10,902.3,Busy
40420,4,11,875.7,Busy
40420,4,12,828.2,Busy
40420,5,1,626.6,Moderate
40420,5,2,708.5,Busy
40420,5,3,727.6,Busy
40420,5,4,777.0,Busy
40420,5,5,796.3,Busy
40420,5,6,846.2,Busy
40420,5,7,856.6,Busy
40420,5,8,874.1,Busy
40420,5,9,888.3,Busy
40420,5,10,907.3,Busy
40420,5,11,868.1,Busy
40420,5,12,805.0,Moderate
40420,6,1,450.8,Quiet
40420,6,2,515.3,Quiet
40420,6,3,670.2,Quiet
40420,6,4,602.1,Quiet
40420,6,5,628.6,Quiet
40420,6,6,683.9,Quiet
40420,6,7,695.7,Quiet
40420,6,8,713.2,Quiet
40420,6,9,709.8,Quiet
40420,6,10,717.2,Quiet
40420,6,11,678.0,Quiet
40420,6,12,628.9,Quiet
40430,0,1,390.5,Quiet
40430,0,2,551.2,Quiet
40430,0,3,588.8,Quiet
40430,0,4,631.5,Quiet
40430,0,5,716.7,Quiet
40430,0,6,753.9,Quiet
40430,0,7,725.5,Quiet
40430,0,8,594.2,Quiet
40430,0,9,777.3,Quiet
40430,0,10,994.3,Quiet
40430,0,11,748.8,Quiet
40430,0,12,734.7,Quiet
40430,1,1,1167.4,Moderate
40430,1,2,1323.8,Moderate
40430,1,3,1340.0,Moderate
40430,1,4,1379.0,Moderate
40430,1,5,1451.0,Moderate
40430,1,6,1494.3,Moderate
40430,1,7,1370.6,Moderate
40430,1,8,1239.4,Moderate
40430,1,9,1543.8,Moderate
40430,1,10,1663.6,Moderate
40430,1,11,1642.8,Moderate
40430,1,12,1589.2,Moderate
40430,2,1,1348.7,Busy
40430,2,2,1578.7,Busy
40430,2,3,1594.9,Busy
40430,2,4,1642.2,Busy
40430,2,5,1714.3,Busy
40430,2,6,1770.2,Busy
40430,2,7,1633.9,Busy
40430,2,8,1502.6,Busy
40430,2,9,1859.3,Busy
40430,2,10,1974.2,Busy
40430,2,11,1946.9,Busy
40430,2,12,1885.9,Busy
40430,3,1,1432.8,Busy
40430,3,2,1568.4,Busy
40430,3,3,1591.3,Busy
40430,3,4,1639.0,Busy
40430,3,5,1711.0,Busy
40430,3,6,1767.0,Busy
40430,3,7,1630.6,Busy
40430,3,8,1489.7,Busy
40430,3,9,1865.8,Busy
40430,3,10,1975.0,Busy
40430,3,11,1949.0,Busy
40430,3,12,1886.8,Busy
40430,4,1,1450.3,Busy
40430,4,2,1570.7,Busy
40430,4,3,1595.8,Busy
40430,4,4,1643.5,Busy
40430,4,5,1715.5,Busy
40430,4,6,1771.5,Busy
40430,4,7,1636.6,Busy
40430,4,8,1495.6,Busy
40430,4,9,1871.8,Busy
40430,4,10,1979.3,Busy
40430,4,11,1953.3,Busy
40430,4,12,1892.0,Busy
40430,5,1,1042.0,Moderate
40430,5,2,1181.7,Moderate
40430,5,3,1200.3,Moderate
40430,5,4,1252.9,Moderate
40430,5,5,1324.6,Moderate
40430,5,6,1400.4,Moderate
40430,5,7,1287.3,Moderate
40430,5,8,1155.5,Moderate
40430,5,9,1452.0,Moderate
40430,5,10,1561.1,Moderate
40430,5,11,1493.8,Moderate
40430,5,12,1428.5,Moderate
40430,6,1,525.3,Quiet
40430,6,2,608.4,Quiet
40430,6,3,1125.0,Quiet
40430,6,4,726.4,Quiet
40430,6,5,805.4,Quiet
40430,6,6,886.2,Quiet
40430,6,7,814.4,Quiet
40430,6,8,678.7,Quiet
40430,6,9,860.7,Quiet
40430,6,10,935.9,Quiet
40430,6,11,868.6,Quiet
40430,6,12,860.9,Quiet
40440,0,1,333.3,Quiet
40440,0,2,429.1,Quiet
40440,0,3,444.6,Quiet
40440,0,4,479.5,Quiet
40440,0,5,471.2,Quiet
40440,0,6,589.7,Quiet
40440,0,7,574.0,Quiet
40440,0,8,573.6,Quiet
40440,0,9,698.2,Quiet
40440,0,10,643.5,Quiet
40440,0,11,521.1,Quiet
40440,0,12,480.1,Quiet
40440,1,1,747.2,Moderate
40440,1,2,837.0,Moderate
40440,1,3,843.2,Moderate
40440,1,4,870.7,Moderate
40440,1,5,904.1,Moderate
40440,1,6,955.2,Moderate
40440,1,7,938.1,Moderate
40440,1,8,937.7,Moderate
40440,1,9,1078.0,Quiet
40440,1,10,1059.2,Moderate
40440,1,11,990.0,Moderate
40440,1,12,934.7,Moderate
40440,2,1,793.0,Busy
40440,2,2,877.1,Busy
40440,2,3,883.4,Moderate
40440,2,4,919.1,Moderate
40440,2,5,952.5,Moderate
40440,2,6,1003.7,Moderate
40440,2,7,986.6,Moderate
40440,2,8,986.2,Moderate
40440,2,9,1166.8,Moderate
40440,2,10,1121.2,Moderate
40440,2,11,1045.8,Moderate
40440,2,12,969.1,Busy
40440,3,1,826.1,Busy
40440,3,2,882.2,Busy
40440,3,3,890.5,Busy
40440,3,4,934.2,Busy
40440,3,5,967.6,Busy
40440,3,6,1018.7,Busy
40440,3,7,998.5,Busy
40440,3,8,999.1,Busy
40440,3,9,1305.9,Busy
40440,3,10,1169.8,Busy
40440,3,11,1084.8,Busy
40440,3,12,976.3,Busy
40440,4,1,834.2,Busy
40440,4,2,883.4,Busy
40440,4,3,892.4,Busy
40440,4,4,936.1,Busy
40440,4,5,969.5,Busy
40440,4,6,1036.0,Busy
40440,4,7,1015.7,Busy
40440,4,8,1016.4,Busy
40440,4,9,1323.2,Busy
40440,4,10,1187.1,Busy
40440,4,11,1086.7,Busy
40440,4,12,977.5,Busy
40440,5,1,774.4,Moderate
40440,5,2,871.2,Moderate
40440,5,3,885.8,Busy
40440,5,4,939.5,Busy
40440,5,5,972.9,Busy
40440,5,6,1065.9,Busy
40440,5,7,1048.1,Busy
40440,5,8,1075.1,Busy
40440,5,9,1375.4,Busy
40440,5,10,1195.4,Busy
40440,5,11,1056.0,Busy
40440,5,12,947.2,Moderate
40440,6,1,453.0,Quiet
40440,6,2,532.3,Quiet
40440,6,3,739.0,Quiet
40440,6,4,637.0,Quiet
40440,6,5,677.7,Quiet
40440,6,6,838.5,Quiet
40440,6,7,822.0,Quiet
40440,6,8,826.7,Quiet
40440,6,9,1102.9,Moderate
40440,6,10,784.4,Quiet
40440,6,11,644.9,Quiet
40440,6,12,632.1,Quiet
40450,0,1,1873.1,Quiet
40450,0,2,2056.1,Quiet
40450,0,3,2099.4,Quiet
40450,0,4,2127.0,Quiet
40450,0,5,2373.0,Quiet
40450,0,6,2583.6,Quiet
40450,0,7,2515.0,Quiet
40450,0,8,2641.8,Quiet
40450,0,9,2691.2,Quiet
40450,0,10,2674.3,Quiet
40450,0,11,2545.4,Quiet
40450,0,12,2285.7,Quiet
40450,1,1,3595.5,Moderate
40450,1,2,3985.8,Moderate
40450,1,3,4046.1,Moderate
40450,1,4,4042.5,Moderate
40450,1,5,4277.3,Moderate
40450,1,6,4272.2,Moderate
40450,1,7,4123.2,Moderate
40450,1,8,4192.7,Moderate
40450,1,9,4392.5,Moderate
40450,1,10,4545.6,Moderate
40450,1,11,4611.6,Moderate
40450,1,12,4183.3,Moderate
40450,2,1,3758.4,Busy
40450,2,2,4153.6,Busy
40450,2,3,4308.8,Busy
40450,2,4,4389.3,Busy
40450,2,5,4620.8,Busy
40450,2,6,4615.8,Busy
40450,2,7,4466.8,Busy
40450,2,8,4536.3,Busy
40450,2,9,4787.1,Busy
40450,2,10,4902.0,Busy
40450,2,11,4916.6,Busy
40450,2,12,4523.3,Busy
40450,3,1,3930.8,Busy
40450,3,2,4132.7,Busy
40450,3,3,4302.0,Busy
40450,3,4,4387.3,Busy
40450,3,5,4622.1,Busy
40450,3,6,4617.1,Busy
40450,3,7,4487.2,Busy
40450,3,8,4557.5,Busy
40450,3,9,4810.9,Busy
40450,3,10,4899.5,Busy
40450,3,11,4914.1,Busy
40450,3,12,4530.5,Busy
40450,4,1,3944.3,Busy
40450,4,2,4131.6,Busy
40450,4,3,4307.9,Busy
40450,4,4,4393.2,Busy
40450,4,5,4628.0,Busy
40450,4,6,4623.0,Busy
40450,4,7,4494.5,Busy
40450,4,8,4564.9,Busy
40450,4,9,4818.3,Busy
40450,4,10,4905.2,Busy
40450,4,11,4919.8,Busy
40450,4,12,4535.3,Busy
40450,5,1,3643.7,Moderate
40450,5,2,3923.1,Moderate
40450,5,3,4141.6,Moderate
40450,5,4,4235.2,Moderate
40450,5,5,4476.7,Moderate
40450,5,6,4501.1,Moderate
40450,5,7,4386.5,Moderate
40450,5,8,4456.9,Moderate
40450,5,9,4682.1,Moderate
40450,5,10,4714.7,Moderate
40450,5,11,4676.4,Moderate
40450,5,12,4268.8,Moderate
40450,6,1,2413.2,Quiet
40450,6,2,2474.0,Quiet
40450,6,3,2834.7,Quiet
40450,6,4,2704.9,Quiet
40450,6,5,2999.1,Quiet
40450,6,6,3127.0,Quiet
40450,6,7,3044.8,Quiet
40450,6,8,3140.0,Quiet
40450,6,9,3225.1,Quiet
40450,6,10,3190.5,Quiet
40450,6,11,3098.0,Quiet
40450,6,12,2920.7,Quiet
40460,0,1,605.1,Quiet
40460,0,2,806.1,Quiet
40460,0,3,897.3,Quiet
40460,0,4,903.4,Quiet
40460,0,5,955.5,Quiet
40460,0,6,1234.2,Quiet
40460,0,7,1253.2,Quiet
40460,0,8,1375.7,Quiet
40460,0,9,1256.2,Quiet
40460,0,10,1622.0,Quiet
40460,0,11,1102.9,Quiet
40460,0,12,1239.7,Quiet
40460,1,1,2421.9,Moderate
40460,1,2,2804.8,Moderate
40460,1,3,2886.6,Moderate
40460,1,4,3005.9,Moderate
40460,1,5,3059.4,Moderate
40460,1,6,3246.4,Moderate
40460,1,7,3288.6,Moderate
40460,1,8,3382.8,Moderate
40460,1,9,3396.8,Moderate
40460,1,10,3527.2,Moderate
40460,1,11,3392.1,Moderate
40460,1,12,3338.6,Moderate
40460,2,1,3064.1,Busy
40460,2,2,3674.1,Busy
40460,2,3,3901.9,Busy
40460,2,4,4021.1,Busy
40460,2,5,4107.0,Busy
40460,2,6,4274.1,Busy
40460,2,7,4303.7,Busy
40460,2,8,4353.4,Busy
40460,2,9,4479.5,Busy
40460,2,10,4621.3,Busy
40460,2,11,4448.5,Busy
40460,2,12,4354.1,Busy
40460,3,1,3246.9,Busy
40460,3,2,3672.5,Busy
40460,3,3,3909.1,Busy
40460,3,4,4028.8,Busy
40460,3,5,4114.7,Busy
40460,3,6,4281.7,Busy
40460,3,7,4315.5,Busy
40460,3,8,4329.7,Busy
40460,3,9,4491.8,Busy
40460,3,10,4622.4,Busy
40460,3,11,4456.2,Busy
40460,3,12,4467.1,Busy
40460,4,1,3312.5,Busy
40460,4,2,3685.9,Busy
40460,4,3,3922.5,Busy
40460,4,4,4042.2,Busy
40460,4,5,4114.6,Busy
40460,4,6,4281.6,Busy
40460,4,7,4294.3,Busy
40460,4,8,4329.5,Busy
40460,4,9,4483.5,Busy
40460,4,10,4614.2,Busy
40460,4,11,4461.5,Busy
40460,4,12,4545.1,Busy
40460,5,1,1891.5,Moderate
40460,5,2,2335.9,Moderate
40460,5,3,2449.8,Quiet
40460,5,4,2560.7,Moderate
40460,5,5,2633.1,Moderate
40460,5,6,2812.8,Moderate
40460,5,7,2836.5,Moderate
40460,5,8,2892.1,Moderate
40460,5,9,2927.1,Moderate
40460,5,10,3023.5,Moderate
40460,5,11,2804.1,Moderate
40460,5,12,2928.3,Moderate
40460,6,1,1082.7,Quiet
40460,6,2,1235.8,Quiet
40460,6,3,2645.8,Moderate
40460,6,4,1409.5,Quiet
40460,6,5,1543.7,Quiet
40460,6,6,1802.6,Quiet
40460,6,7,1891.2,Quiet
40460,6,8,1929.3,Quiet
40460,6,9,1935.3,Quiet
40460,6,10,1880.9,Quiet
40460,6,11,1662.8,Quiet
40460,6,12,2147.7,Quiet
40470,0,1,285.1,Quiet
40470,0,2,336.5,Quiet
40470,0,3,342.3,Quiet
40470,0,4,352.3,Quiet
40470,0,5,405.9,Quiet
40470,0,6,368.5,Quiet
40470,0,7,343.5,Quiet
40470,0,8,272.5,Quiet
40470,0,9,323.8,Quiet
40470,0,10,355.4,Quiet
